title
"Job Size: Per Job (Core Count): by PI"
parameters

start,end
2015-01-01,2015-05-01
---------
PI,"Job Size: Per Job (Core Count)","Std Err of Job Size: Per Job (Core Count)"
"Shi, Lei - Weill Cornell Med College",77,0.9743974189715426
"Harrison, Ian - U Virginia",76,9.320944158184835
"Onuchic, Jose - Rice U",76,2.972219140103111
"Zhang, Xiuwen - CU Boulder",75,2.629823169730056
"Herce, Henry David - RPI",74,0.8315453674955938
"May, Eric Robert - U Connecticut",74,3.3226495444025197
"Wang, Xianqiao - U Georgia",74,4.976431907556753
"Choudhury, Pabitra - New Mexico Tech",73,1.47878131221143
"Dufek, Josef - Georgia Tech",72,6.704419851381174
"Koenig, Peter - Procter & Gamble",72,3.1663042462443602
"Lo, Cynthia S - Washington U",72,3.7690433117510787
"Londergan, Casey H - Haverford College",72,10.111397668561523
"Romero, Aldo Humberto - West Virginia U",72,1.0771007684934903
"Sharifzadeh, Sahar  - Boston U",72,10.295630140987
"Tatarinova, Tatiana V - USC",72,20.309209733517452
"Weng, Jing-Ke - Whitehead Inst for Biomed Res",72,1.1741112140123335
"Hill, David Foster - Oregon State U",71,7.535055314344024
"Luo, Haoxiang - Vanderbilt U",71,4.521902023770271
"Reid, Keon Andre - Emory U",71,4.673899157377415
"Thota, Abhinav S - Indiana U",71,16.165543603603314
"Baruah, Tunna - UT El Paso",70,2.2605562981944454
"Ganapathysubramanian, Baskar - Iowa State U",70,2.6088580779747845
"Hallman, Eric - CU Boulder",69,14.490905927572115
"Marsden, Alison Lesley - UC San Diego",69,1.862777677571342
"Sosonkina, Masha - Old Dominion U",69,5.53739825172192
"Xue, Yongkang - UCLA",69,2.966865566010593
"Grossman, Jeffrey C. - MIT",68,2.2230795731956072
"Hill, Alex S - Haverford College",68,5.469249363416996
"Kindt, James - Emory U",68,3.3129932610883586
"Lambrecht, Daniel S - U Pittsburgh",68,1.0269201051654602
"McCammon, James Andrew - UC San Diego",68,3.311012740546789
"Monismith, David Richard - NW Missouri State U",68,1.061151362066489
"Voth, Gregory A - U Chicago",68,2.206971431990728
"Chen, Jianhan - Kansas State U",67,8.244903238377104
"Pettitt, Bernard Montgomery - UT Med Branch",67,1.5801896427385154
"Thorpe, Ian F - U Maryland, Baltimore Co",67,11.889802056308332
"Yakushin, Igor - Penn State U",67,5.684123680582117
"Bhaganagar, Kiran - UT San Antonio",66,2.293947793713959
"Deike, Luc J.R - SIO",66,0.7755809356708209
"Dorland, William D - U Maryland",66,17.578344190066232
"Ebrahimi, Davoud - MIT",66,8.330767318529288
"Esposito, Gaetano  - Emory U",66,10.793567797245506
"Pope, Stephen B. - Cornell U",66,0.2094087836747739
"Awasthi, Amnaya - U Florida",65,8.25660826858516
"Garcia, Adrian  - UC Irvine",65,0.6994217611439549
"Guenza, Marina - U Oregon",65,44.54772721475249
"Lueptow, Richard M. - Northwestern U",65,1.8300119802039354
"Whited, Toni M - U Rochester",65,20.17387749871931
"Aristilde, Ludmilla  - Cornell U",64,4.7069327670664505
"Beck, Jordan P - Concordia U",64,0
"Connor, Edward F - San Francisco State U",64,0
"Emerick, Andrew James - Columbia U",64,0
"Guven, Ibrahim - U Arizona",64,0
"Hampton, Scott S. - U Notre Dame",64,0
"Johnson, Erin R - UC Merced",64,0
"Karabadzhak, Alexander G - Yale U",64,0
"Kennefick, Daniel John - U Arkansas",64,0
"Kim, Kyung-Suk - Brown U",64,0
"Lisy, James M. - UIUC",64,0
"Llebot, Clara - Oregon Health & Sci U",64,1.6749541522579396
"Rasulev, Bakhtiyor - Jackson State U",64,5.313690818825038
"Samuel, Tabitha - U Tennessee",64,0
"Sukenik, Shahar  - UIUC",64,4.6378051178979645
"Sun, Ying - Drexel U",64,2.0889883140803396
"Wang, Chen Santillan - UC Riverside",64,0.45064309717797996
"Yang, Yuan - MIT",64,0
"Barlas, Yafis  - UC Riverside",63,4.19227955436143
"Cooperman, Gene - Northeastern U",63,3.673443668500301
"Escobedo, Fernando - Cornell U",63,0.7731462960023776
"Heyden, Andreas - U South Carolina",63,1.53414092807667
"Rhoads, Douglas Duane - U Arkansas",63,10.020471890250496
"Barraza-Lopez, Salvador - U Arkansas",62,3.20606299831055
"Cherry, Elizabeth M. - RIT",62,4.887062709358847
"Chrisochoides, Nikos - Old Dominion U",62,4.625146638185834
"Dennis, John Mauff - NCAR",62,12.705453265975109
"Hoffman, Matthew - RIT",62,1.86817925207727
"Kumar, Abhishek  - ORNL",62,21.033817624149258
"Liu, Xiaofeng - Penn State U",62,9.882285715934373
"Magyari-Kope, Blanka - Stanford U",62,0.3413404985857885
"Reed, Mark S.C. - UNC",62,10.12864099698069
"Beckham, Gregg T - NREL",61,3.8939015257694507
"Dutt, Shantanu  - U Illinois, Chicago",60,2.9315199452620515
"Pongkitiwanichakul, Peera - U Chicago",60,7.880779606742702
"Asta, Mark - UC Berkeley",59,1.5548159022407892
"Baden, Scott B. - UC San Diego",59,3.703102668182169
"Im, Wonpil - U Kansas",59,1.0498692365827593
"RAI, NAVNEET  - UC Davis",59,5.988539328919546
"Roskies, Ralph - PSC",59,4.533374491979456
"Severin, Andrew J - Iowa State U",59,7.16240699562604
"Yang, Li - Washington U",59,1.3966001213966888
"Chang, Philip - U Wisconsin-Milwaukee",58,2.6606080988714087
"Schmidt, David Paul - U Mass, Amherst",58,3.8435901427992682
"Voelz, Vincent Alvin - Temple U",58,1.754282503327565
"Weaver, Richard L - UIUC",58,14.447173321749503
"Yakobson, Boris I - Rice U",58,2.2564085287283184
"Andricioaei, Ioan - UC Irvine",57,2.944676110171065
"Cheung, Margaret S. - U Houston",57,7.423195068083424
"Harrigan, Timothy P. - Johns Hopkins U",57,2.3031666688475356
"Kaxiras, Efthimios - Harvard U",57,2.4563633170837327
"Krasa, Stefan - UIUC",57,3.5763313433647617
"Burns, Keaton - MIT",56,25.819888974716115
"Cuendet, Michel Alain - Weill Cornell Med College",56,5.581982392510663
"Egolfopoulos, Fokion - USC",56,2.171666898472812
"Ingber, Lester - Lester Ingber Res",56,15.051910177781425
"Kiefer, Boris - NM State U",56,1.2271814794502833
"Langlois, Timothy Richard - Cornell U",56,5.063113330625728
"Meng, Ying Shirley - UC San Diego",56,4.6023804773308825
"Zhang, Peng - SUNY Stony Brook",56,2.387532090042943
"Zhong, Xiaolin - UCLA",56,1.360883920176457
"Berger, Robert - W Washington U",55,5.442043713716968
"Berne, Bruce J. - Columbia U",55,0.6900174850810012
"Evans, Alexander J - Columbia U",55,1.732321824913896
"Rai, Neeraj - Mississippi State U",55,2.3536331165306525
"Trinkle, Dallas R. - UIUC",55,1.1345103112871413
"Filizola, Marta - Mt Sinai Sch of Med",54,8.842290074662703
"Keten, Sinan - Northwestern U",54,2.142531610754264
"Shearer, Peter  - UC San Diego",54,9.163910527737993
"Tang, Wenjie - U Virginia",54,1.7908157573175028
"McDevitt, Brian  - Boise State U",53,5.812466607939943
"Pisciuneri, Patrick - U Pittsburgh",53,5.769111190802639
"Sakidja, Ridwan - Missouri State U",53,1.9961128623609048
"Becker, Udo - U Michigan",52,4.04771540501552
"Broyde, Suse - NYU",52,1.7174560952606566
"Kirschner, Denise - U Michigan",52,2.616894351040603
"Levine, Benjamin G - Michigan State U",52,8.542419690063536
"Oppenheim, Meers - Boston U",52,5.785250242713539
"Raymer, Eric - Columbia U",52,1.6671618312055263
"zheng, xiaoning  - MIT",52,3.1622776601683795
"Alexandrova, Anastassia - UCLA",51,4.24481051026402
"Brummell, Nicholas H - UC Santa Cruz",51,4.707929680580606
"Nangia, Shikha - Syracuse U",51,2.207432102180203
"Pacheco, Alexander - Lehigh U",51,5.978938788831195
"Yildiz, Bilge - MIT",51,1.3980483438874893
"Bernard, Peter S. - U Maryland",50,5.169452530865811
"Cheng, Yu-Ting - Johns Hopkins U",50,2.1216598429259976
"Kim, Byoung-Do - Harvard Med Sch",50,8.983672432515103
"Mertz, Blake - West Virginia U",50,4.995280973078491
"Wereszczynski, Jeff - IIT",50,3.7047113327558088
"Akhavan, Rayhaneh - U Michigan",49,1.4764854177817488
"Collins, David - Florida State U",49,5.958797619883534
"James, Douglas Leonard - Cornell U",49,4.555646845137943
"Madison-Villar, Mercedita - Colorado State U",49,2.2690230973855385
"Martini, Ashlie - UC Merced",49,2.0070842068238135
"Regenwetter, Michel - UIUC",49,2.321004465436207
"Belgin, Mehmet - Georgia Tech",48,0
"Buehler, Markus J - MIT",48,1.3964351524613914
"Dos Santos, Elton Jose - Stanford U",48,0.12398444051603262
"Ghosh, Gautam - Northwestern U",48,1.7943709512027546
"Greaney, Peter Alex - Oregon State U",48,0
"Grefenstette, John - U Pittsburgh",48,9.237604307034013
"Hsu, Tian-Jian - U Delaware",48,2.8446818327293997
"Li, Jianing - U Vermont",48,9.216737356673315
"Lim, Marisa C - SUNY Stony Brook",48,0.6526300079223534
"Logan, Cheryl A - CSU-Monterey Bay",48,0
"MacKerell, Jr., Alexander D. - U Maryland, Baltimore Co",48,2.508742937148233
"Oyana, Tonny J. - SIU Carbondale",48,0.5046438878942103
"Pogorelov, Taras - UIUC",48,0
"Qin, Sanbo  - Florida State U",48,3.614568990410232
"Sagona, Paul - U South Carolina",48,0
"Cuadra, Jefferson A - Drexel U",47,4.8042055209517445
"Liu, Zi-Kui - Penn State U",47,0.40182666964270414
"Mondal, Jagannath - Columbia U",47,2.415662397277304
"Ozkan, Sefika Banu - Arizona State U",47,1.0320737845745855
"Rondinelli, James M - Northwestern U",47,0.6690673489903994
"Demmel, James Weldon - UC Berkeley",46,0.7242812954782539
"Gregg, Nathan Eric - West Virginia U",46,1.0801234497346435
"McDowell, David L. - Georgia Tech",46,4.135278600197172
"Nan, Xiaolin - Oregon Health & Sci U",46,2.343588141324947
"Acharya, Amit - CMU",45,5.62006459214645
"Cowburn, David - Einstein College of Med",45,1.406655578604471
"Dubin, Daniel Herschel - UC San Diego",45,1.8235870301994528
"El-Khoury, Patrick Zakhia - PNL",45,1.823071231061666
"Maliar, Serguei - Stanford U",45,24.878585168775167
"Pegden, Wesley - CMU",45,6.6385868148740945
"Torrey, Paul Adam - MIT",45,4.714023054705374
"Wang, Guofeng - U Pittsburgh",45,1.3759243417669904
"Bianchet, Mario Antonio - Johns Hopkins U",44,1.239613195491259
"Case, David A - Rutgers U",44,0.8796469919955838
"Del Maestro, Adrian - U Vermont",44,0.8806032421245272
"Firouzi, Mahnaz  - Stanford U",44,2.3615836339260423
"Gennis, Robert B - UIUC",44,1.1944085558662392
"Grabow, Lars Christian - U Houston",44,2.1603623598281207
"Kumta, Prashant N - U Pittsburgh",44,1.414213562373095
"Luo, Tengfei - U Notre Dame",44,1.8864308535134553
"Pratt, Lawrence Riley - Tulane U",44,3.5787916955307693
"Shelton, John T - CMU",44,4.830715648305471
"Tichy, Wolfgang - Florida Atlantic U",44,2.301872377621131
"Welty, Claire - U Maryland, Baltimore Co",44,4.9615932667376645
"Bhattacharyay, Sudeep - U Wisconsin-Eau Claire",43,6.15840287212581
"Cui, Shengting - U Tennessee",43,4.433479047848013
"Gaughan, Christopher - NSF",43,8.316793001545577
"Larson, Ronald G. - U Michigan",43,1.7837544289896625
"Matyushov, Dmitry V - Arizona State U",43,2.0841435084629443
"Tang, Yongan - NC Central U",43,4.647903037541905
"Navarro, John-Paul - ANL",42,0.4931516397660144
"O'Shea, Brian W. - Michigan State U",42,9.919501069013078
"Onyisi, Peter - UT Austin",42,7.051802777286696
"Chandran, Uma - U Pittsburgh",41,2.6836581514676574
"Lake, Roger K - UC Riverside",41,1.2846455437122148
"Bratko, Dusan - Virginia Commonwealth U",40,1.4152505109472309
"Evans, Charles R. - UNC",40,1.1423950115248809
"Karna, Tuomas Petteri - Oregon Health & Sci U",40,5.895963930669199
"Lin, Hai - CU Denver",40,3.4080141509538526
"Neilson, James Richmond - Colorado State U",40,4.433514410517119
"Romano, Giuseppe  - Hobart and William Smith Colleges",40,0.5987432761637075
"Timko, Michael Paul - U Virginia",40,5.65685424949238
"Wilson, Alex C. C. - U Miami",40,6.92820323027551
"Zayak, Alexey - Bowling Green State U",40,0.7761974376657143
"Abrams, Cameron - Drexel U",39,0.9555761554771308
"Deskins, Nathaniel Aaron - WPI",39,1.7223490809005748
"Goetz, Andreas Walter - UC San Diego",39,1.2263116107980803
"Ismail-Beigi, Sohrab - Yale U",39,0.8001094767530877
"Jin, Jian-Ming - UIUC",39,4.445426503965385
"Showman, Adam P. - U Arizona",39,2.7069630279508607
"Smith, Lydia - UC Berkeley",39,1.5940446344853259
"Zhu, Xiao - Purdue U",39,2.720321366108537
"Loftis, Bruce - CU Boulder",38,3.4656793956878236
"Macdonald, Janet  - Vanderbilt U",38,7.449832212875669
"Martinez, Luis A - UPR Mayaguez",38,3.079201435846398
"Olatunji-Ojo, Olayinka Ayodamola - UC Berkeley",38,11.521316797529572
"Park, Jeho - Harvey Mudd College",38,11.521316797529572
"Pillsbury, Sarah-Jane Frankland - St Vincent College",38,2.643171348205411
"Wang, Xiao-Qian Larry - Clark Atlanta U",38,2.4538268131756404
"Miller, Michael I - Johns Hopkins U",37,1.9892103962290166
"von Oehsen, James Barr - Clemson U",37,19.880609490374724
"Brunner, Robert J. - UIUC",36,1.7432847668878502
"Cui, Qiang - U Wisconsin-Madison",36,1.2864829573184884
"Gao, Wei  - Northwestern U",36,6.628993845348734
"Morgan, Dane - U Wisconsin-Madison",36,0.827664428872512
"Najafi-Yazdi, Alireza - McGill U",36,6.831300510639733
"Urbanc, Brigita - Drexel U",36,0.6363044728690427
"Youssef, Mostafa - MIT",36,1.247721092506896
"shoele, kourosh - Johns Hopkins U",36,6.281342310737142
"Marean, Curtis - Arizona State U",35,2.244526871388456
"Stitzel, Joel - Wake Forest U",35,4.510195252297534
"Suhartanto, Heru  - U Indonesia",35,1.5653008257679137
"Vanapalli, Siva A - Texas Tech U",35,3.134255461211036
"West, Ana  - Mercer U",35,2.3260604752849203
"Brannen, Kathleen Merritt - U Tennessee",34,7.176350047203661
"Gharakhani, Adrin - Applied Sci Res",34,2.846105035197418
"Jarzecki, Andrzej A. - CUNY Brooklyn College",34,1.509218432934166
"Mendenhall, Ruby - UIUC",34,4.143267631552018
"Pierce, Marlon - Indiana U",34,0.8488149342113881
"Radhakrishnan, Ravi - U Pennsylvania",34,0.7108275478405391
"Silberstein, Meredith Natania - Cornell U",34,0.18079660054241642
"Zhou, Guangwen - SUNY Binghamton",34,0.7513703830116087
"Brown, Laura E - Michigan Tech",33,0.7105515794207236
"Castillo-Chara, Jairo - Fayetteville State U",33,3.271848528629832
"Ebalunode, Jerry - U Houston",33,3.069632878565503
"Fatahalian, Kayvon - CMU",33,0.33159088089710637
"Gomez, Enrique Alberto - W Carolina U",33,1.1651251602645265
"Hall, Thomas Edwin - U Virginia",33,0.7786716981141155
"Kummel, Andrew - UC San Diego",33,0.32889541810342965
"Panoff, Robert M - Shodor",33,0.839371816235547
"Ramprasad, Ramamurthy - U Connecticut",33,0.3658010687771772
"Space, Brian - U South Florida",33,0.9202253850749659
"Sweeney, Mark C - CU Boulder",33,4.3650384306908565
"Zhang, Xueyi - UC Berkeley",33,8.757436460070094
"Abrams, Binyomin - Boston U",32,0
"Arunachalam, Sarav - UNC",32,0.18878153447680968
"Blecha, Laura E - U Maryland",32,0.19013131636603264
"Broadbelt, Linda - Northwestern U",32,0
"Budzien, Joanne - MacMurray College",32,0
"Chen, Long-Qing - Penn State U",32,0
"Ciliberto, Federico - U Virginia",32,0
"Cohen, Dov - UIUC",32,0
"Dagda, Ruben - U Nevada, Reno",32,0
"Gao, Michael C. - US DoE",32,0.49190036952107763
"Haglund, Richard Forsberg - Vanderbilt U",32,1.0774580488380816
"Hills, Matthew - U Utah",32,3.653969666301696
"Jayaraman, Arthi - U Delaware",32,2.262741699796952
"Jiang, Qiyou - Rice U",32,9.797958971132712
"Keasler, Samuel Joseph - Valley City State U",32,0
"Kimber, Mark - U Pittsburgh",32,0
"Larkins, Brian - Coastal Carolina U",32,0.0815385798036674
"Liu, Meilin - Georgia Tech",32,0
"Lwiza, Kamazima - SUNY Stony Brook",32,0.8638447253845818
"Martyr, Rosanne - UC San Diego",32,0
"Mazumdar, Sagnik - U Pittsburgh",32,0
"Merwade, Venkatesh - Purdue U",32,0
"Nichols, Krista - NOAA",32,0
"Omar, Ahmad K - Caltech",32,2.58136854364504
"Ong, Shyue Ping - UC San Diego",32,2.5535684835147854
"Ozturk, Birol  - Morgan State U",32,0
"Pummill, Jeff - U Arkansas",32,0
"Singh, Tajendra Vir - UCLA",32,4.419476892121962
"Song, Kevin - U Chicago",32,0.1115141797291192
"Staton, Margaret Elizabeth - U Tennessee",32,0
"Thomas, Wendy E. - U Washington",32,0
"Wang, Hao - Rutgers U",32,0
"Wang, Yixuan - Albany State U",32,0
"Westmoreland, Phillip R - NC State U",32,0
"Allen, Scott Edward - UNC",31,4.624770925222555
"Bao, Shaowu - Coastal Carolina U",31,5.535715685394524
"Collins, Lance - Cornell U",31,0.8681382378400336
"Dibble, Theodore S. - SUNY ESF",31,3.827158249779841
"Ge, Xiaoxia - CUNY City College",31,5.904984052380075
"Jackson, Caesar - NC Central U",31,0.5995071584414874
"Laurent, Louise - UC San Diego",31,3.989285421899324
"Lin, Xi - Boston U",31,0.34806708051020147
"Mellor-Crummey, John Michael - Rice U",31,4.3220004049051175
"Miller, Mark Alan - UC San Diego",31,0.1171043982815815
"Milner, Scott Thomas - Penn State U",31,0.8854555863816569
"Moore, Shirley Victoria - UT El Paso",31,1.4575242862462887
"Parast, Mana M - UC San Diego",31,0.38213672681465033
"Sandin, Stuart A - UC San Diego",31,0.5238474258384572
"Shields, George C - Bucknell U",31,1.3868546761764404
"Yeates, Todd  - UCLA",31,0.5201384257103698
"Bar Lev, Yevgeny - Columbia U",30,6.970838729726277
"Downar, Thomas J. - U Michigan",30,1.6507360950689876
"Fichthorn, Kristen - Penn State U",30,0.24161828110047603
"Gordon, Karl Douglas - STScI",30,0.6315498305951669
"Klauda, Jeffery B. - U Maryland",30,0.11695587640577272
"Tan, Qiaohua - U Oklahoma",30,1.0786779446286352
"Tandon, Nandan - Michigan State U",30,0.2297733700845245
"Wang, Bin  - U Oklahoma",30,1.0850155584203238
"Wolter, Nicole - UC San Diego",30,0.8238581550236436
"Callis, Patrik R - Montana State U",29,0.3152580060649584
"Ceder, Gerbrand - MIT",29,0.7726455377732692
"Graeve, Olivia A. - UC San Diego",29,1.6460698965497487
"Llovet, Pol - Montana State U",29,0.5426502547013841
"Maki, Kevin - U Michigan",29,2.205869127502333
"Prives, Carol - Columbia U",29,12.541387483049872
"Singh, Arunima  - NIST",29,1.0307996664405064
"Wang, Chuan  - CIW",29,1.8696726784992188
"Caprez, Adam - U Nebraska, Lincoln",28,7.366476544544921
"Chong, Lillian T - U Pittsburgh",28,2.1390813388518124
"Friedman, Peter A - U Pittsburgh Sch of Med",28,0.7295722540802401
"Gull, Emanuel C - U Michigan",28,0.4174392731671408
"Hajjar, Jerome F. - Northeastern U",28,0.5107103963089712
"Ichiye, Toshiko - Georgetown U",28,1.1502814236089405
"Johnson, Margaret Ellen - Johns Hopkins U",28,1.436796436521195
"Madrid, Marcela - PSC",28,1.6675580031725608
"McLaughlin, Don Edwin - West Virginia U",28,0.6225881917945847
"Paddison, Stephen J - U Tennessee",28,0.4525853887297208
"Proga, Daniel - UNLV",28,10.392304845413264
"Rivero, Jose Pablo - U Arkansas",28,1.2757233383061841
"Saha, Kaushik  - ANL",28,3
"Shen, Tongye - U Tennessee",28,0.6089659087601913
"Stephen, Andrew  - U Pittsburgh",28,1.1944085556595132
"Tarrant, Ann Marie - WHOI",28,2.3633830705760017
"Yang, Melinda Anna - UC Berkeley",28,2.7557148503439235
"Zhao, Shan - U Alabama",28,2.8823067684915684
"Zia, Roseanna Nellie - Cornell U",28,0.9409090819796169
"Chrispell, John Christopher - Indiana U of Penn",27,2.881450926419062
"Durran, Dale Richard - U Washington",27,2.7137026006615668
"Fortney, Steven Michael - Hoover Inst",27,1.5889815398984073
"Gazula, Vikram - U Kentucky",27,1.3204582958527775
"Gonzalez, Ana C - UPR Mayaguez",27,0.9855565696909493
"Hammes-Schiffer, Sharon - UIUC",27,1.095868494030124
"Hernandez, Rigoberto - Georgia Tech",27,1.168670742968024
"Jawaheer, Damini  - Children's Hospital Oakland",27,0.8454918096412136
"Kozlowski, Marisa - U Pennsylvania",27,0.5909656018634726
"Roy, Anindya - Johns Hopkins U",27,0.9088082620949357
"Yethiraj, Arun - U Wisconsin-Madison",27,0.3855424129180576
"Armstrong, Anne Frances - UC Davis",26,0.6769593540591171
"Bergantz, George Walter - U Washington",26,1.2976245022041846
"Dickens, Phillip Mathew - U Maine",26,1.2405348958354072
"Durbin, Paul - Iowa State U",26,0.23223178724893262
"Gubbins, David - SIO",26,4.787427655532186
"Laursen, Siris Odin - U Tennessee",26,0.4901048526254104
"Levy, Ronald M - Rutgers U",26,1.319792021497787
"Pamidighantam, Sudhakar V. - UIUC",26,0.261380562884457
"Pritham, Ellen J - U Utah",26,0.7943737080649363
"Rani, Sarma Laxminarasimha - U Alabama, Huntsville",26,2.911538609100626
"Xia, Meng - U Maryland, Eastern Shore",26,0.5846292795962781
"Xu, Dong - U Missouri, Columbia",26,3.29772648956823
"Hall, Carol - NC State U",25,0.45317656717071575
"Hoffmann, Roald - Cornell U",25,2.770091821235194
"Maiden, Tom - PSC",25,1.615337105635771
"Parris, Paul Ernest - Missouri S&T",25,0.899851501668949
"Vandewalle, Axel - Brown U",25,0.1977978089521016
"Waag, Robert C - U Rochester",25,1.288499583008658
"Walz, Thomas - Harvard Med Sch",25,2.2162598180655646
"Brunson, Dana - Oklahoma State U",24,5.65685424949238
"Carretero, Ricardo  - San Diego State U",24,4.160062793874582
"Casey, Richard Michael - Colorado State U",24,2.21222654640295
"Donnell, David Michael - The Citadel",24,2.148958105269051
"Gilson, Michael - UC San Diego",24,7.20219084259589
"Jadaun, Priya  - Cornell U",24,0.5606317190897621
"Jankowski, Eric - NREL",24,1.1267347735824966
"Kandemir, Mahmut Taylan - Penn State U",24,2.2086194783167152
"Koizumi, Hideya - Arkansas State U",24,1.8739423172129472
"Kurapov, Alexander - Oregon State U",24,3.5577013176424397
"Lilly, Taylor Clark - CU Colorado Springs",24,0.7230491544928295
"Malone, John Henri - U Connecticut",24,6.782329983125268
"McNally, Stephen - U Tennessee",24,0.22943465390123113
"Mon, Kin K - U Georgia",24,0.4359690689628454
"Muller, Axel - Caltech",24,1.5133192046254178
"Pontiggia, Francesco - Brandeis U",24,1.414213562373095
"Riggleman, Robert A - U Pennsylvania",24,1.637840287867299
"Rulis, Paul Michael - U Missouri, Kansas City",24,6.928203230275509
"Singh, Satbir - CMU",24,0.7086611728388974
"Towe, Elias - CMU",24,2.0604643312121773
"Wang, Yigui - Southern Conn State U",24,0.7104485269552346
"Bittner, Noelle Kristen Jeffery - UC Berkeley",23,2.890084723401674
"Buchwald, James Richard - RPI",23,0.9733631341990706
"Cheatham, Thomas E. - U Utah",23,0.4333773730414658
"Cousins, Kimberley R - CSU-San Bernardino",23,0.9264820770764345
"DAloisio, Anson - U Washington",23,2.2790053070059213
"Edirisinghe, Neranjan - Georgia State U",23,0.7430450176867573
"Hickman, Albert Peet - Lehigh U",23,1.2508894350758364
"Indireshkumar, Keshavamurthy - Harvard U",23,3.505424368033066
"Montlouis, Webert - WEMSS Lab",23,3.981438415242708
"Perot, Blair - U Mass, Amherst",23,1.3425556801241725
"Pujari, Sumiran  - U Kentucky",23,1.003697815670936
"Ribeiro, Adolfo - UCLA",23,1.5125309914180267
"Wang, Jinbo  - SIO",23,2.4650416907462778
"kim, duck young - CIW",23,1.2775781478512427
"Clemens, Kristina A - UC Berkeley",22,0.5294959703227881
"Fang, Hanming - U Pennsylvania",22,4.354648432158871
"Hazlewood, Victor - NICS",22,6.159342497377461
"Ilich, Peter - St. John's U",22,2.108317943519839
"Kennedy, Graeme - Georgia Tech",22,0.8896944595508927
"Kulik, Heather Janine - MIT",22,0.1518157469900751
"Lane, Rob - Columbia U",22,0.686336799960831
"Liu, Don - Louisiana Tech",22,1.7365188714664737
"Martin, Tye - U New Mexico",22,1.2313634778533302
"Mikulyuk, Alison F - U Wisconsin-Madison",22,3.7213215946675646
"Mochena, Mogus D. - Florida A&M U",22,0.9860280430388382
"Rappe, Anthony K - Colorado State U",22,4.354648432158871
"Rossky, Peter Jacob - Rice U",22,1.0419183803118062
"Ruiz Juri, Natalia  - UT Austin",22,3.8443623314756676
"Shakiba, Maryam - UIUC",22,0.5620174203925015
"Zhong, Jinshun  - U Vermont",22,0.5688194402053739
"Bassman, Lori - Harvey Mudd College",21,0.7154967650996844
"Chen, Hanghui - Columbia U",21,0.40553756617148473
"Chen, Zizhong - UC Riverside",21,2.545891940477458
"Hagan, Michael Francis - Brandeis U",21,0.11351257561653984
"Heien, Eric - UC Davis",21,4.232320456400678
"Hofert, Joe  - Indiana Wesleyan U",21,0.4430949631422714
"Höhna, Sebastian  - UC Berkeley",21,1.6726803431779664
"Liang, Zhi - RPI",21,1.3203691557446111
"Ma, Ping - U Georgia",21,1.4995747077936012
"Moore, Richard - UC San Diego",21,0.9427413893349533
"Palen, Brock - U Michigan",21,1.1685004655726028
"Puthenveedu, Manojkumar Akkappillil - CMU",21,1.5351020089057148
"Rao, Niny - Philadelphia U",21,2.318620279390309
"Stone, Christopher P. - Individual/Unaffiliated",21,1.729513987516938
"Warshel, Arieh - USC",21,0.3294611280113363
"Acuna, Edgar  - UPR Mayaguez",20,3.153954433949319
"Chaki, Sagar  - CMU",20,3.4641016151377544
"Chowdhury, Rezaul Alam - SUNY Stony Brook",20,1.7444307760752888
"Ferrante, Antonino - U Washington",20,0
"Gardoni, Paolo - UIUC",20,0.6924801763632373
"Harrison, Julia - U Utah",20,1.2015229841611679
"Kulkarni, Milind - Purdue U",20,0
"Kumashiro, Kristin K - U Hawaii, Manoa",20,0.9314477235032917
"Liu, Honggao - Louisiana State U",20,0
"MacLachlan, Glen Alan - George Washington U",20,0
"McCandlish, David Martin - U Pennsylvania",20,0
"Miller III, Bill Ray - U Richmond",20,0
"Mohamed, Sayeed - Arizona State U",20,1.3093073414159542
"Paesani, Francesco - UC San Diego",20,0.20429020039338344
"Pias, Sally C - New Mexico Tech",20,0
"Qiao, Li  - Purdue U",20,0.6856817422985017
"Rivera, Wilson  - UPR Mayaguez",20,0
"Shah, Premal  - U Pennsylvania",20,0
"Shapiro, Stuart L. - UIUC",20,1.5994358107728672
"Walsh, Kevin John - Southwest Res Inst",20,2.869539830376965
"Wang, Lee-Ping - Stanford U",20,0
"Werner, Gregory - CU Boulder",20,1.1936144583790307
"Yu, Weiting  - UC Berkeley",20,0.5430242856677101
"Agrawal, Gagan - Ohio State U",19,0.2499635978406675
"Andriamanalimanana, Bruno  - SUNYIT",19,0.7405481860106048
"Gallicchio, Emilio - CUNY Brooklyn College",19,0.14418930510762845
"Howat, Ian  - Ohio State U",19,0.2795892815919091
"Kodali, Goutham - U Pennsylvania",19,1.435976981096466
"Lin, Enqiang - Rutgers U",19,0.36486837408459183
"Miao, Maosheng - UC Santa Barbara",19,0.1716553111509973
"Polborn, Mattias - UIUC",19,1.0405494272024487
"Rogers, Nathan Y - UC Santa Barbara",19,1.3216464501515872
"Seetharam, Arun S - Iowa State U",19,1.3742504391454884
"Stegman, Dave - UC San Diego",19,0.4195463819729469
"Wang, Jin - SUNY Stony Brook",19,1.1430169944272892
"Wyble, Brad Paul - Penn State U",19,2.6901507982970787
"Yao, Tian - USRA",19,1.7213259322502033
"Barbone, Paul - Boston U",18,0.4892402791123675
"Burger, Virginia M - MIT",18,0.6067727129759959
"Hargrove, Paul Hamilton - LBNL",18,0.3331666249791541
